year	municipality	id08	treated	_ID	_CX	_CY	PRO_COM	SHAPE_LEN	SHAPE_AREA
2008.0	"ANGIARI"	235	1.0	3575	677899.9287951464	5010148.91051155	23003	18600.7778903	1.34706243324E7
2008.0	"ANGOLO TERME"	236	1.0	2905	587822.2879290463	5084334.029304631	17006	29838.1832873	3.0560137332E7
2008.0	"ANGRI"	237	0.0	6891	970216.3443680048	4524966.826250739	65007	20806.2088661	1.37654589306E7
2008.0	"ANGROGNA"	238	1.0	738	356001.05363424146	4969103.933542629	1011	35444.0923665	3.88781845126E7
2008.0	"ANGUILLARA SABAZIA"	239	0.0	6084	769966.3007363719	4663519.865018722	58005	52269.373496	7.52338292543E7
2008.0	"ANGUILLARA VENETA"	240	1.0	4485	727347.7186262059	5003198.919337097	28004	30474.1792016	2.16649896481E7
2008.0	"ANNICCO"	241	1.0	3001	569262.8515789465	5011380.304656015	19003	26403.4180702	1.9198320506E7
2008.0	"ANNONE DI BRIANZA"	242	1.0	1596	525643.0328924222	5072260.959504952	97003	12084.2987189	5979474.39712
2008.0	"ANNONE VENETO"	243	1.0	4486	787771.6184910934	5074679.275164475	27001	37822.57153	2.59339016944E7
2008.0	"ANOIA"	244	1.0	6721	1117294.3879199792	4278769.775193351	80003	22232.3740982	1.01679395982E7
2008.0	"ANTEGNATE"	245	1.0	2643	562531.9995707194	5037473.02550735	16010	19166.4698293	9726988.27845
2008.0	"ANTERIVO"	246	1.0	3929	682431.2173560817	5127836.220700515	21003	15100.6579912	1.10640661146E7
2008.0	"ANTEY SAINT ANDRE'"	247	1.0	969	391181.3597806235	5073774.052798111	7002	27520.5795043	1.18079920445E7
2008.0	"ANTICOLI CORRADO"	248	1.0	6085	829503.3451451081	4658490.102239305	58006	20385.8581507	1.62155307604E7
2008.0	"ANTIGNANO"	249	1.0	1199	431848.4714402091	4965612.9188056	5003	17803.4079503	1.08607926141E7
2008.0	"ANTILLO"	250	1.0	7493	1046958.7061946166	4219770.401531385	83004	32875.0818308	4.36345771256E7
2008.0	"ANTONIMINA"	251	1.0	6655	1126363.1029218864	4261398.054168415	80004	30185.9478711	2.29062868404E7
2008.0	"ANTRODOCO"	252	1.0	6057	839467.19237291	4702348.417449627	57003	36456.5520342	6.39041351929E7
2008.0	"ANTRONA SCHIERANCO"	253	1.0	1753	429257.53943007864	5100800.321308154	103001	42680.3706521	1.0018149111E8
2008.0	"ANVERSA DEGLI ABRUZZI"	254	1.0	6001	898591.2657780707	4659650.484030103	66004	27717.0981561	3.24328863416E7
2008.0	"ANZANO DEL PARCO"	255	1.0	2208	516204.9164880723	5068450.132599987	13009	10726.731672	3245035.56426
2008.0	"ANZANO DI PUGLIA"	256	1.0	797	1028281.5823325455	4570251.873266727	71003	15019.9738119	1.10139594649E7
2008.0	"ANZI"	257	1.0	1994	1086006.091411962	4509677.593125704	76004	44630.4836535	7.70954109408E7
2008.0	"ANZIO"	258	0.0	6131	801127.1508050972	4600774.442650072	58007	35735.1152337	4.36586218511E7
2008.0	"ANZOLA D'OSSOLA"	259	1.0	1754	448868.75360948977	5090932.979767641	103002	16167.180459	1.36568939053E7
2008.0	"ANZOLA DELL'EMILIA"	260	0.0	4356	674178.2980968216	4936986.667607769	37001	46058.1643131	3.65961055336E7
2008.0	"AOSTA"	261	0.0	995	367907.26202179166	5067606.694314682	7003	26929.7976868	2.13922674157E7
2008.0	"APICE"	262	0.0	5867	1000153.0895732924	4570189.438690961	62003	46717.4833939	4.9038088064E7
2008.0	"APIRO"	263	1.0	4784	832776.5037717738	4811401.446880008	43002	47767.9803961	5.37791793032E7
2008.0	"APOLLOSA"	264	1.0	5870	979138.7149161809	4564515.34212757	62004	24503.615271	2.11195094574E7
2008.0	"APPIANO GENTILE"	265	0.0	2209	497513.454393619	5064734.599946401	13010	20420.9807552	1.28076221818E7
2008.0	"APPIANO SULLA STRADA DEL VINO"	266	0.0	1630	673207.7958107836	5148451.69287065	21004	49491.8083473	5.94501462284E7
2008.0	"APPIGNANO"	267	1.0	1466	853275.9290167987	4811205.048215484	43003	22395.7237118	2.26721560624E7
2008.0	"APPIGNANO DEL TRONTO"	268	1.0	4722	880411.9548252852	4759898.466708145	44005	25597.4148229	2.31943437257E7
2008.0	"APRICA"	269	1.0	2841	588594.9532669662	5109261.524912076	14004	24751.642967	2.03651907757E7
2008.0	"APRICALE"	270	1.0	4614	392836.1897889491	4861051.724023834	8002	39916.2380818	1.99363760786E7
2008.0	"APRICENA"	271	0.0	824	1036767.519289443	4645180.393241122	71004	80545.1478024	1.72502412663E8
2008.0	"APRIGLIANO"	272	1.0	6669	1145022.3582157765	4367414.614544153	78012	75805.283931	1.22422873995E8
2008.0	"APRILIA"	273	0.0	5722	804815.4617586122	4609446.911920776	59001	78297.7861113	1.78123023003E8
2008.0	"AQUARA"	274	1.0	6892	1030305.7921615819	4496432.433005657	65008	31396.0769806	3.27338534527E7
2008.0	"AQUILA D'ARROSCIA"	275	1.0	4634	420244.50248378253	4882958.767891027	8003	18975.2887372	1.00600663279E7
2008.0	"AQUILEIA"	276	1.0	4079	839206.1609197537	5076215.941998087	30004	41615.170131	3.74381530519E7
2008.0	"AQUILONIA"	277	1.0	6783	1046350.7565382841	4556779.160399822	64004	40506.8661809	5.61449662822E7
2008.0	"AQUINO"	278	0.0	1535	893753.9912081643	4602565.523623275	60007	21803.451831	1.92367741116E7
2008.0	"ARADEO"	279	0.0	7014	1278630.8393027557	4482621.34061888	75006	16890.038857	8580340.04182
2008.0	"ARAGONA"	280	0.0	7434	908231.4935024648	4151505.4380425853	84003	69395.6986973	7.47014501323E7
2008.0	"ARAMENGO"	281	1.0	1204	420811.6574440811	4994382.134879353	5004	17286.8525387	1.14124026125E7
2008.0	"ARBA"	282	1.0	3763	793399.8413860358	5117349.948608814	93002	19107.6438193	1.53112206085E7
2008.0	"ARBOREA"	283	1.0	8086	463657.1350585847	4402535.308978963	95006	54802.4912797	9.49623175115E7
2008.0	"ARBORIO"	284	1.0	160	451189.2446966996	5037731.991276191	2006	24629.2973009	2.33101115092E7
2008.0	"ARBUS"	285	0.0	7942	456945.49932643893	4380588.805912011	106001	138077.932148	2.69117398583E8
2008.0	"ARCADE"	286	1.0	4249	750644.2216544489	5074853.872592502	26002	14878.0688814	8272381.10525
2008.0	"ARCE"	287	0.0	5955	880035.7078371254	4611567.589370804	60008	36645.0077907	3.952169313E7
2008.0	"ARCENE"	288	1.0	2644	547966.6351229269	5046816.860127895	16011	10884.501449	4347235.99078
2008.0	"ARCEVIA"	289	0.0	4774	819503.5694331928	4826818.066862376	42003	69211.4057364	1.28331049967E8
2008.0	"ARCHI"	290	1.0	5875	945459.851691766	4672821.128739306	69002	27708.7103146	2.85443043147E7
2008.0	"ARCIDOSSO"	291	1.0	4346	702975.3132135444	4747278.884317599	53001	63599.4321352	9.32540784968E7
2008.0	"ARCINAZZO ROMANO"	292	1.0	6086	843537.8028040974	4643235.735263085	58008	22750.4290783	2.83108696878E7
2008.0	"ARCISATE"	293	0.0	575	489891.451195117	5077971.084913774	12004	21711.2299553	1.21264442486E7
2008.0	"ARCO"	294	0.0	3528	647754.1807063604	5087944.436740274	22006	55267.3313313	6.32175111205E7
2008.0	"ARCOLA"	295	0.0	4923	573209.6072742385	4884404.296999895	11002	20829.7261765	1.65378899845E7
2008.0	"ARCOLE"	296	0.0	3579	679999.852673059	5026131.319479657	23004	23911.311325	1.88657328872E7
2008.0	"ARCONATE"	297	0.0	2402	487627.5268013668	5042971.9454069855	15007	18958.6248554	8421040.55954
2008.0	"ARCORE"	298	0.0	1609	525235.5260145775	5052959.009099023	108004	21308.412317	9245495.82499
2008.0	"ARCUGNANO"	299	0.0	4262	698072.805393976	5039191.338349229	24006	40010.3938828	4.15682265595E7
2008.0	"ARDARA"	300	1.0	7740	484916.5366975143	4497566.382666911	90005	34591.0221698	3.81885720293E7
2008.0	"ARDAULI"	301	1.0	8087	492749.2791560564	4436951.63186859	95007	22462.7301991	2.05295454286E7
2008.0	"ARDEA"	302	0.0	5811	796054.8168453721	4612739.540028501	58117	56064.4936392	7.20684350816E7
2008.0	"ARDENNO"	303	0.0	2842	549872.557559187	5114341.217550908	14005	20345.1771556	1.71442125754E7
2008.0	"ARDESIO"	304	0.0	2736	568850.4923860483	5088389.879375435	16012	43773.0710642	5.44369383009E7
2008.0	"ARDORE"	305	1.0	6676	1128117.3116240574	4252129.541308644	80005	28302.1893288	3.27747878814E7
2008.0	"ARENA"	306	1.0	7257	1132912.6120609564	4290399.289120457	102002	32989.0209804	3.43219230599E7
2008.0	"ARENA PO"	307	1.0	3252	529705.2586890336	4992370.452829125	18005	25863.9448995	2.24871420878E7
2008.0	"ARENZANO"	308	0.0	4743	473493.9010735	4918727.613638017	10001	23932.1728947	2.42972188021E7
2008.0	"ARESE"	309	0.0	2253	505739.0102961608	5044080.577387528	15009	21627.8723179	6563364.45261
2008.0	"AREZZO"	310	0.0	1137	735022.6727096845	4814337.771622206	51002	120198.091312	3.84753732007E8
2008.0	"ARGEGNO"	311	1.0	2210	509877.244460386	5087493.3740644185	13011	10305.5926516	4112119.1988
2008.0	"ARGELATO"	312	0.0	4373	685008.3657157655	4944638.243305786	37002	42954.7220503	3.51032862973E7
2008.0	"ARGENTA"	313	0.0	1063	729208.747119205	4945046.6262123315	38001	154294.042906	3.11663020998E8
2008.0	"ARGENTERA"	314	1.0	285	336639.0774838142	4915939.620794642	4006	41500.6396839	7.6259086346E7
2008.0	"ARGUELLO"	315	1.0	435	428468.73636249127	4937644.149355232	4007	13010.1528016	4917441.27045
2008.0	"ARGUSTO"	316	1.0	6602	1147299.8578076335	4307685.888707705	79007	16145.7888554	6879161.38459
2008.0	"ARI"	317	1.0	5876	933412.6953226227	4694954.994914906	69003	20465.2078532	1.13915262544E7
2008.0	"ARIANO IRPINO"	318	0.0	6812	1012766.8934067503	4575517.054368431	64005	83253.6481092	1.86736531205E8
2008.0	"ARIANO NEL POLESINE"	319	1.0	4444	752686.0925843857	4981214.513476115	29002	96533.6295849	8.06097457432E7
2008.0	"ARICCIA"	320	0.0	6025	804616.9205668472	4623489.54674618	58009	37888.4102115	1.85918877005E7
2008.0	"ARIELLI"	321	1.0	5877	937309.3095331689	4691954.767562158	69004	15518.5386571	1.17166799825E7
2008.0	"ARIENZO"	322	0.0	5496	963197.7537158696	4556419.975497831	61004	18958.871275	1.40079454087E7
2008.0	"ARIGNANO"	323	1.0	739	413271.42682683683	4987735.145157774	1012	14096.5500973	8166839.0073
2008.0	"ARITZO"	324	1.0	7843	517347.2223246827	4421112.218572469	91001	57782.7583946	7.55753080821E7
2008.0	"ARIZZANO"	325	1.0	1755	467628.5687945292	5089149.207090645	103003	8171.25605821	1599462.03039
2008.0	"ARLENA DI CASTRO"	326	1.0	5681	731431.6612030163	4704420.586370498	56002	24135.9543436	2.1870626586E7
2008.0	"ARLUNO"	327	0.0	2254	495485.0919346703	5039504.321665555	15010	24421.0400294	1.23584918933E7
2008.0	"ARMENO"	328	1.0	208	458367.29928514216	5075525.702121437	3006	29740.1115742	3.15153846484E7
2008.0	"ARMENTO"	329	1.0	1990	1101070.9632571281	4485528.877222778	76005	38970.749499	5.89764966771E7
2008.0	"ARMO"	330	1.0	4635	412514.7414623475	4883098.099658918	8004	12772.6195727	1.00924892464E7
2008.0	"ARMUNGIA"	331	1.0	7738	535649.9043509586	4376575.536680298	92002	37720.4975966	5.47538889637E7
2008.0	"ARNAD"	332	1.0	1011	401783.6533998996	5055236.262763621	7004	27986.7092558	2.88404988229E7
2008.0	"ARNARA"	333	1.0	5922	865228.3905732696	4613016.717434928	60009	17432.1723559	1.22883918884E7
2008.0	"ARNASCO"	334	1.0	4612	428428.55354792357	4881293.538119216	9007	15059.9761372	6092977.65278
2008.0	"ARNESANO"	335	1.0	7020	1271822.3547030007	4505074.123703491	75007	28099.0011615	1.35611883127E7
2008.0	"AROLA"	336	1.0	2080	449056.6584395175	5073774.027369372	103004	12488.5893335	6612649.23896
2008.0	"ARONA"	337	0.0	209	464446.58478434157	5067475.445528594	3008	25983.9724178	1.51698420141E7
2008.0	"AROSIO"	338	1.0	2211	516372.3725334184	5063021.829797964	13012	12316.598966	2582209.54298
2008.0	"ARPAIA"	339	1.0	5871	966524.6002616992	4557217.424406836	62005	15245.8872316	4961028.53429
2008.0	"ARPAISE"	340	1.0	5815	983447.7003317085	4557200.443764237	62006	13563.9138004	6656808.79786
2008.0	"ARPINO"	341	0.0	5991	885173.426667636	4620859.729418311	60010	40636.9604252	5.62397667283E7
2008.0	"ARQUA' PETRARCA"	342	1.0	4493	713551.986758207	5016419.336114835	28005	16229.4817621	1.25158253929E7
2008.0	"ARQUA' POLESINE"	343	1.0	4003	715738.1394378287	4988398.6755335415	29003	22345.9179185	1.99277761877E7
2008.0	"ARQUATA DEL TRONTO"	344	1.0	4782	850504.8503976837	4743347.710481027	44006	61860.3120273	9.21820638406E7
2008.0	"ARQUATA SCRIVIA"	345	0.0	1304	491201.62114773743	4946336.55009343	6009	30548.2114993	2.92433801906E7
2008.0	"ARRE"	346	1.0	4494	730519.6271143743	5010776.392599992	28006	18109.9534728	1.23438774662E7
2008.0	"ARRONE"	347	1.0	2464	811797.5086459032	4719782.218261213	55005	36693.7532279	4.10320108495E7
2008.0	"ARSAGO SEPRIO"	348	1.0	576	479355.5058918795	5060379.717898561	12005	18133.7828258	1.05058749201E7
2008.0	"ARSIE'"	349	1.0	3704	712496.2775566825	5095200.28089106	25004	43107.87797	6.47612372816E7
2008.0	"ARSIERO"	350	0.0	4161	679327.5475142751	5078786.437570086	24007	44148.2973826	4.13952034349E7
2008.0	"ARSITA"	351	1.0	5806	892622.8176642365	4713352.028736781	67003	30581.8909171	3.41359845254E7
2008.0	"ARSOLI"	352	1.0	6087	833336.646760932	4661021.715616978	58010	14836.0401005	1.21991260017E7
2008.0	"ARTA TERME"	353	1.0	4122	811976.6414929488	5155376.716989331	30005	36367.2077202	4.27698203656E7
2008.0	"ARTEGNA"	354	1.0	4123	819617.3171940442	5129000.169371806	30006	17268.8290318	1.12209277226E7
2008.0	"ARTENA"	355	0.0	6066	823836.2123862971	4626911.99192423	58011	59781.7645824	5.47970438391E7
2008.0	"ARTOGNE"	356	0.0	2906	592961.903011115	5076829.407725235	17007	24493.0445935	2.10190736745E7
2008.0	"ARVIER"	357	1.0	550	352968.72163049574	5059200.217879549	7005	41798.3835504	3.33596323067E7
2008.0	"ARZACHENA"	358	0.0	7989	534537.2736495783	4548912.998746648	104004	123689.544571	2.30850529614E8
2008.0	"ARZAGO D'ADDA"	359	1.0	2695	544168.4073929157	5035795.37628075	16013	13032.1455091	9307670.48509
2008.0	"ARZANA"	360	1.0	7929	538715.9737281981	4414070.074423651	105001	108410.822449	1.62485984758E8
2008.0	"ARZANO"	361	0.0	6242	943637.867512851	4542528.703281466	63005	11098.2984071	4731030.78243
2008.0	"ARZENE"	362	1.0	3764	797053.9319298184	5101024.219041769	93003	20475.6613567	1.21070237995E7
2008.0	"ARZERGRANDE"	363	1.0	4495	740213.5522361087	5016959.917303386	28007	19048.4170168	1.36427691109E7
2008.0	"ARZIGNANO"	364	0.0	4162	682581.1147645912	5043999.904691663	24008	30282.3453354	3.41902297445E7
2008.0	"ASCEA"	365	0.0	6924	1027828.3021086741	4463697.159331555	65009	37723.7351891	3.74528099195E7
2008.0	"ASCIANO"	366	0.0	1955	704817.9049417133	4790938.028883875	52002	93256.4789105	2.1563151163E8
2008.0	"ASCOLI PICENO"	367	0.0	1488	873316.4253070193	4754435.138382898	44007	103147.473099	1.58020309115E8
2008.0	"ASCOLI SATRIANO"	368	0.0	798	1055624.3105003664	4582062.604304281	71005	134407.173704	3.36671506251E8
2008.0	"ASCREA"	369	1.0	6093	827883.7917767843	4682024.435443911	57004	31891.1937349	1.39761387855E7
2008.0	"ASIAGO"	370	0.0	4163	694369.431673086	5089235.258215457	24009	107225.643721	1.62933450407E8
2008.0	"ASIGLIANO VENETO"	371	1.0	4218	692701.0053784659	5020475.1959090745	24010	13083.8300263	8065622.02999
2008.0	"ASIGLIANO VERCELLESE"	372	1.0	141	453784.8006493207	5012527.703609716	2007	27296.5110225	2.63155524033E7
2008.0	"ASOLA"	373	0.0	3210	612262.1313310526	5008328.445162603	20002	56639.4647297	7.34814497876E7
2008.0	"ASOLO"	374	0.0	4199	726188.4610425481	5074709.0028047655	26003	31385.929712	2.53667573795E7
2008.0	"ASSAGO"	375	0.0	2263	510614.1022972141	5027649.997216909	15011	16184.0148353	8052349.34359
2008.0	"ASSEMINI"	376	0.0	7742	496259.62752445403	4340191.845630838	92003	108821.183942	1.18172321941E8
2008.0	"ASSISI"	377	0.0	4848	795089.5510569914	4776766.370103964	54001	73420.0156033	1.87191303914E8
2008.0	"ASSO"	378	0.0	2146	520544.7494436212	5079086.65001756	13013	19985.966808	6510622.85044
2008.0	"ASSOLO"	379	1.0	7895	492110.1649422123	4406688.166033085	95008	20318.5583656	1.6372281208E7
2008.0	"ASSORO"	380	0.0	7614	981534.4023300007	4172891.819088379	86003	91849.8943596	1.12149880063E8
2008.0	"ASTI"	381	0.0	1205	436405.84749974194	4973631.6140626455	5005	108629.490138	1.51311336592E8
2008.0	"ASUNI"	382	1.0	7896	495573.1004799975	4413585.1801197305	95009	26204.011874	2.13432926252E7
2008.0	"ATELETA"	383	1.0	5893	929362.578548151	4648647.09045269	66005	33099.1836576	4.19252393632E7
2008.0	"ATELLA"	384	0.0	1949	1058590.17222792	4546296.872731575	76006	98945.0010534	8.84769487057E7
2008.0	"ATENA LUCANA"	385	1.0	6925	1055643.4096705816	4499227.800398036	65010	22495.2129727	2.60071971843E7
2008.0	"ATESSA"	386	0.0	6024	951671.3995096397	4673880.81623861	69005	91725.3855831	1.10976116723E8
2008.0	"ATINA"	387	0.0	5886	899160.5911560593	4618807.677286884	60011	28202.7096363	2.98889083766E7
2008.0	"ATRANI"	388	1.0	6926	974292.7869534728	4513562.786965225	65011	1566.28971885	120611.839885
2008.0	"ATRI"	389	0.0	5726	908704.9007360555	4726665.101025397	67004	56295.4785353	9.21814143526E7
2008.0	"ATRIPALDA"	390	0.0	6834	991710.0974683241	4545499.832280651	64006	19194.0281598	8593094.0643
2008.0	"ATTIGLIANO"	391	1.0	2465	770332.728427584	4713161.637161161	55006	21458.4560597	1.05119684564E7
2008.0	"ATTIMIS"	392	1.0	4124	834356.6603272799	5124273.858079508	30007	32500.4560364	3.32371789601E7
2008.0	"ATZARA"	393	1.0	7851	505067.05513298936	4425161.156268485	91003	38215.4976119	3.59218353943E7
2008.0	"AUGUSTA"	394	0.0	7350	1045495.9915432894	4141746.3253975906	89001	135895.027378	1.11157916845E8
2008.0	"AULETTA"	395	1.0	6965	1043826.4630472149	4509189.684506815	65012	42663.1493699	3.56828401363E7
2008.0	"AULLA"	396	0.0	5377	579173.984991575	4894814.990870605	45001	49114.4086026	5.9987395091E7
2008.0	"AURANO"	397	1.0	2081	467530.0897059997	5096879.279497167	103005	26019.4121268	2.11563357613E7
2008.0	"AURIGO"	398	1.0	4655	412940.72698087787	4871554.222831931	8005	13714.4793853	9142871.98466
2008.0	"AURONZO DI CADORE"	399	0.0	3747	755901.7736643236	5162253.64166233	25005	83888.5187876	2.20552190655E8
2008.0	"AUSONIA"	400	1.0	5887	896491.5243729803	4588339.270097689	60012	23029.9135282	1.96375710388E7
2008.0	"AUSTIS"	401	1.0	7857	505314.9637572232	4437088.456958947	91004	39109.050619	5.08080617986E7
2008.0	"AVEGNO"	402	1.0	4765	512662.52845399524	4915458.046609825	10002	17311.2741544	1.09321829175E7
2008.0	"AVELENGO"	403	1.0	1676	672128.010302444	5169670.2428817665	21005	30316.3738176	2.73952073277E7
2008.0	"AVELLA"	404	0.0	6737	972387.0840456431	4551299.224345322	64007	37034.6736451	2.93890388103E7
2008.0	"AVELLINO"	405	0.0	6758	987545.9654670247	4545352.267581916	64008	30742.6862613	3.05499946336E7
2008.0	"AVERARA"	406	1.0	2773	549166.8688804295	5095574.770020216	16014	22327.0088631	1.06931641178E7
2008.0	"AVERSA"	407	0.0	5396	938196.9030574727	4548636.761088004	61005	18839.143422	8851762.25503
2008.0	"AVETRANA"	408	0.0	7087	1242998.3252623768	4503966.876365892	73001	37596.1406861	7.41706832253E7
2008.0	"AVEZZANO"	409	0.0	5894	868047.4653422857	4663478.608699699	66006	57006.5868026	1.04084511992E8
2008.0	"AVIANO"	410	0.0	3799	777017.7282288765	5110173.410437966	93004	50002.6006097	1.13348268435E8
2008.0	"AVIATICO"	411	1.0	2776	560919.2310594935	5071154.266964083	16015	15026.6086019	8489758.94427
2008.0	"AVIGLIANA"	412	0.0	664	373437.732202491	4992531.38861794	1013	25876.5570707	2.32171730066E7
2008.0	"AVIGLIANO"	413	0.0	1991	1070472.436983732	4535298.6017140355	76007	60957.1708701	8.54804282262E7
2008.0	"AVIGLIANO UMBRO"	414	1.0	4554	779438.7562723373	4729204.948331377	55033	54054.2004447	5.1338682499E7
2008.0	"AVIO"	415	1.0	3511	649327.6379006606	5066068.118333044	22007	45288.3745195	6.88883403711E7
2008.0	"AVISE"	416	1.0	551	353098.6646575255	5065755.708787014	7006	58323.0976492	5.26165993732E7
2008.0	"AVOLA"	417	0.0	7589	1045267.9332422725	4104322.2460169056	89002	41850.1595659	7.45914155721E7
2008.0	"AVOLASCA"	418	1.0	1281	497698.56941507995	4962054.531603388	6010	18922.9194608	1.22375135213E7
2008.0	"AYAS"	419	1.0	596	401429.7900101525	5078902.977501016	7007	54199.809568	1.29420774433E8
2008.0	"AYMAVILLES"	420	1.0	597	363868.8203306794	5057065.0869408	7008	35097.988932	5.32435666569E7
2008.0	"AZEGLIO"	421	1.0	671	421233.2120527177	5030384.548125448	1014	22524.5986133	9960537.1912
2008.0	"AZZANELLO"	422	1.0	3049	572013.0385506934	5018112.128320195	19004	21197.7896852	1.11209900684E7
2008.0	"AZZANO D'ASTI"	423	1.0	1206	442065.8154435428	4970131.163848806	5006	12180.0180313	6434098.40401
2008.0	"AZZANO DECIMO"	424	0.0	3712	786435.9678836626	5087598.611160352	93005	61244.0586824	5.13377897971E7
2008.0	"AZZANO MELLA"	425	1.0	3341	586979.7720142876	5035189.484757371	17008	23770.75414	1.05695356411E7
2008.0	"AZZANO SAN PAOLO"	426	0.0	2777	553064.3557943557	5056239.048050233	16016	11332.2628071	4292181.93766
2008.0	"AZZATE"	427	1.0	577	483759.0881238428	5069580.1584174065	12006	12717.7479549	4506214.69118
2008.0	"AZZIO"	428	1.0	592	477273.72976150195	5081713.886894392	12007	8720.30737175	2172180.75021
2008.0	"AZZONE"	429	1.0	2803	587754.7024981034	5091790.120184324	16017	21580.5306612	1.72892066585E7
2008.0	"BACENO"	430	1.0	2101	444565.7942759631	5129641.038659419	103006	59676.2940347	7.72735110319E7
2008.0	"BACOLI"	431	0.0	6259	927238.5290035413	4530672.973935129	63006	30285.0879247	1.34675202717E7
2008.0	"BADALUCCO"	432	1.0	4619	404874.8989949954	4863617.747906412	8006	23849.4115866	1.60999485255E7
2008.0	"BADESI"	433	1.0	7990	489878.8144128715	4533911.740134202	104005	31530.9787896	3.13026226652E7
2008.0	"BADIA"	434	0.0	1563	723742.1819225457	5162904.898112989	21006	48111.8378989	8.30702655654E7
2008.0	"BADIA CALAVENA"	435	1.0	3598	668065.6240685111	5049040.6463012295	23005	26653.4831001	2.69381946821E7
2008.0	"BADIA PAVESE"	436	1.0	3253	535924.0646998197	4996799.048324683	18006	16043.597593	5057168.37233
